DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,203,Transmission buffer FULL (The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,303,Transmission buffer FULL (The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,403,Transmission buffer FULL (The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,503,Transmission buffer FULL (The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,603,Transmission buffer FULL (The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,104,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,204,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,304,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,404,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,504,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,604,CRC-16 failure （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,105,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,205,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,305,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,405,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,505,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,605,Error code received （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,106,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,206,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,306,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,406,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,506,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,606,Receive command error （The first digit shows the converter No.),Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN507,510
・EAXB01-CN531,532,533
・Converter-CN551,553
・EX1SV(External axis servo pack)-CN591,592",,,,SERVO
,,,,,Module failure(converter),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the SERVOPACK.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA/EAXB board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
,,,,,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
1345,SAFE CIRCUIT SIGNAL NOT SAME(SV),Unmatched signal was detected in the double-check of the receive data to the power-ON unit.,,"Sub Code: XYY (Signifies the power-ON unit No. and unmatched signal No.)
X: Power-ON unit
0: Power-ON unit1 (TU#1)
1: Power-ON unit2 (TU#2)
2: Power-ON unit3 (TU#3)
3: Power-ON unit4 (TU#4)
4: Power-ON unit5 (TU#5)
5: Power-ON unit6 (TU#6)
YY: Unmatched signal
01: KMMA signal unmatched error
02: SVMAIN signal unmatched error
03: SVMAIN1/2 signal unmatched error
04: IORDY signal unmatched error
05: ONEN signal unmatched error
06: FUCUT signal unmatched error
07: SHOCK1 signal unmatched error
08: EXOT signal unmatched error
09: OT signal unmatched error
10: TUSONER signal unmatched error
11: SVCMPER signal unmatched error
12: TCER signal unmatched error
13: SON_OUT signal unmatched error
14: BRRVER signal unmatched error
60: Error due to unmatched output signal for servo board failure
61: Error due to unmatched signal for the main contactor state (closed contact)
62: Error due to unmatched signal for the main contactor state (open contact)
63: Error due to unmatched input signal for the main contractor control relay
64: Error due to unmatched input signal for the OT recovery
65: Error due to unmatched input signal for the external WDT
66: Error due to unmatched 1FB input signal: the brake release control signal
E.g.)
Sub Code: 208
EXOT signal of the Power-ON unit2 (TU#2) is unmatched.",Connection failure,Check if the unmatched two double-checked signals are in agreement.,,,,SERVO
,,,,,,,,,,SERVO
1349,POWER LOST DETECTION(EAXA01/02),POWER LOST signal was detected.,,,Instant power failure,Check if the primary power supply voltage is dropping.,,,,SERVO
1350,POWER ON UNIT TYPE MISMATCH,,,,,,,,,SERVO
1352,SERIAL ENCODER CORRECTION ERROR,"The DX100 system controls the manipulator based on the position data from encoder. If a communication error occurs in a control cycle, the system controls the manipulator in accordance with the previous position data checking the compensation data. This alarm occurs if the compensation data is not within the specified value.",,Sub Code: Signifies the axis in which the alarm occurred,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
[Robot axis]
・Cable between encoders
・EAXA-CN508
[External axis]
・Cable between encoders
・EAXB-CN0534,535,536",,,,SERVO
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
[Robot axis]
・Cable between encoders
・EAXA-CN508
[External axis]
・Cable between encoders
・EAXB-CN0534,535,536",,,,SERVO
,,,,,Module failure(encoder),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the encoder.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
1353,BOARD MISMATCH(EAXB02),"Even though TC format encoder is specified for the parameter, External axis board EAXB02 for TC format encoder is not installed. ",,,EAXB02 board mismatch,"(1) Check whether
・The EAXB02 board is installed or not. 
・The board other than EAXB02 is installed or not.",,,,SERVO
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
・EAXA01-CN517
・EAXB02 board",,,,SERVO
,,,,,EAXB02 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXB02 board. Save the CMOS.BIN before replace the board to be safe.",,,,SERVO
1354,POWER REGENERATIVE UNIT FAILURE,An error occurred in the power regenerative unit.,,"Sub Code: the power regenerative unit signal no.
0000_0001:DIN1
0000_0010:DIN2
0000_0100:DIN3
0000_1000:DIN4
0001_0000:DIN5
0010_0000:DIN6
0100_0000:AXIN1
1000_0000:AXIN2",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and inserting state of the following cables and connectors.
・EAXA-CN514
・Power regenerative unit-TB2",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA and EAXB boards. Save the CMOS.BIN before replacing the board to be safe. 
",,,,SERVO
,,,,,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
1355,SERIAL ENC MULTITURN LIMIT ERR,"When the controller power turned ON, the DX100 system checks the encoder multi-turn quantity. This alarm occurs if the multi-turn quantity data is not within the normal range.",,Sub Code: Signifies the axis in which the alarm occurred,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following cables and connectors.
[Robot axis]
・Cable between encoders
・EAXA-CN508
[External axis]
・Cable between encoders
・EAXB-CN0534,535,536",,,,SERVO
,,,,,Module failure(encoder),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the encoder.",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA board. Save the CMOS.BIN before replace the board to be safe.
",,,,SERVO
1356,SPECIFIED AXIS ERROR,A task request was sent to an axis of the group that was disabled by the group separation function.,,,Setting error,Check the job setting.,,,,SERVO
1357,PRESS ERROR,The position or speed value exceeded the limit value during pressuring after gun electrode hit the welded target. The motion after gun electrode hits the welded target is incorrect. ,,,Setting error,Check the job setting.,,,,SERVO
1360,PA NOT INSTALLED,The prealigner is not mounted although use of the prealigner has been selected.,,,Connection failure,Check the inserting and connection of prealigner.,,,,conveyor
1361,STATUS ERROR (REGENERATION),An error occurred in the power regenerative unit.,1,"Overcurrent (oC), Ground fault (GF) occurred in the power regenerative unit. ",Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,2,Overvoltage (ov) occurred in the power regenerative unit. ,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,3, Converter Overload (oL2) occurred in the power regenerative unit. ,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,4," Overheat 1 (oH1),Drive Overheat Warning (oH2) occurred in the power regenerative unit. ",Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,9, Hardware Fault (includes oF) occurred in the power regenerative unit. ,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,12, Main Circuit Undervoltage (Uv) occurred in the power regenerative unit. ,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,13," Undervoltage (Uv1),Control Power Supply Undervoltage (Uv2),Soft Charge Circuit Fault (Uv3) occurred in the power regenerative unit. ",Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,15,"MEMOBUS/Modbus Communication Error (CE),Option Communication Error (bUS) occurred in the power regenerative unit. ",Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
,,,200,Ground fault (GF) occurred in the power regenerative unit. ,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
1362,SIGNAL ERROR (REGENERATION),An error occurred in the power regenerative unit.,,"Sub Code: The power regenerative unit channel no.
0000_0001:CH1
0000_0010:CH2
0000_0100:CH3
0000_1000:CH4",Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and inserting state of the following cables and connectors.
・EAXA-CN514
・Power regenerative unit-TB2",,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA and EAXB boards. Save the CMOS.BIN before replacing the board to be safe. 
",,,,SERVO
,,,,,Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
1363,MEMOBUS ERROR (REGENERATION),The communication setting error occurred in the power regenerative unit.,,"Sub Code: The power regenerative unit channel no.
0000_0001:CH1
0000_0010:CH2
0000_0100:CH3
0000_1000:CH4",Setting error,Check the parameter settings.,,,,SERVO
,,,,,EAXA board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the EAXA and EAXB boards. Save the CMOS.BIN before replacing the board to be safe. 
",,,,SERVO
1364,NOT READY (REGENERATION),An error occurred in the power regenerative unit.,,"Sub Code: The power regenerative unit channel no.
0000_0001:CH1
0000_0010:CH2
0000_0100:CH3
0000_1000:CH4",Power regenerative unit failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, contact your Yaskawa representative about occurrence status (operating procedure).",,,,SERVO
